Gas,Brake,steerLeft,steerRight,FrontSensor,frontLeftSensor,LeftSensor,BackLeftSensor,BackSensor,BackRightSensor,RightSensor,frontRightSensor
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,0,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,1,0,0,966.000000,901.000000,0.000000,0.000000,0.000000,119.209160,66.150459,29.958092
0,1,0,0,966.000000,900.849976,0.000000,0.000000,0.000000,119.397430,66.303139,30.086546
0,1,0,0,966.000000,900.549988,0.000000,0.000000,0.000000,119.773849,66.608437,30.343269
0,1,0,0,966.000000,900.099976,0.000000,0.000000,0.000000,120.338547,67.066414,30.728508
0,1,0,0,966.000000,899.500000,0.000000,0.000000,0.000000,121.091385,67.677010,31.242018
0,1,0,0,966.000000,898.750000,0.000000,0.000000,0.000000,122.032555,68.440285,31.883982
0,1,0,0,966.000000,897.849976,0.000000,0.000000,0.000000,123.161942,69.356239,32.654335
0,1,0,0,966.000000,896.799988,0.000000,0.000000,0.000000,124.479469,70.424812,33.553085
0,1,0,0,966.000000,895.599976,0.000000,0.000000,0.000000,125.985306,71.646065,34.580227
0,1,0,0,966.000000,894.250000,0.000000,0.000000,0.000000,127.679283,73.019936,35.735760
0,1,0,0,966.000000,892.750000,0.000000,0.000000,0.000000,129.561539,74.546478,37.019684
0,0,0,0,966.000000,891.099976,0.000000,0.000000,0.000000,131.632034,76.225708,38.432003
0,0,0,0,966.000000,889.500000,0.000000,0.000000,0.000000,133.639755,77.854004,39.801464
0,0,0,0,966.000000,887.950012,0.000000,0.000000,0.000000,135.584717,79.431427,41.128189
0,0,0,0,966.000000,886.450012,0.000000,0.000000,0.000000,137.466965,80.957977,42.412113
0,0,0,0,966.000000,885.000000,0.000000,0.000000,0.000000,139.286484,82.433655,43.653244
0,0,0,0,966.000000,883.599976,0.000000,0.000000,0.000000,141.043289,83.858452,44.851574
0,0,0,0,966.000000,882.250000,0.000000,0.000000,0.000000,142.737274,85.232323,46.007107
0,0,0,0,966.000000,880.950012,0.000000,0.000000,0.000000,144.368561,86.555321,47.119781
0,0,0,0,966.000000,879.700012,0.000000,0.000000,0.000000,145.937088,87.827446,48.189720
0,0,0,0,966.000000,878.500000,0.000000,0.000000,0.000000,147.442902,89.048698,49.216862
0,0,0,0,966.000000,877.349976,0.000000,0.000000,0.000000,148.885986,90.219078,50.201263
0,0,0,0,966.000000,876.250000,0.000000,0.000000,0.000000,150.266296,91.338524,51.142750
0,0,0,0,966.000000,875.200012,0.000000,0.000000,0.000000,151.583817,92.407089,52.041496
0,0,0,0,966.000000,874.200012,0.000000,0.000000,0.000000,152.838684,93.424789,52.897449
0,0,0,0,966.000000,873.250000,0.000000,0.000000,0.000000,154.030762,94.391617,53.710602
0,0,0,0,966.000000,872.349976,0.000000,0.000000,0.000000,155.160156,95.307571,54.480957
0,0,0,0,966.000000,871.500000,0.000000,0.000000,0.000000,156.226730,96.172592,55.208515
0,0,0,0,966.000000,870.700012,0.000000,0.000000,0.000000,157.230576,96.986740,55.893276
0,0,0,0,966.000000,869.950012,0.000000,0.000000,0.000000,158.171722,97.750015,56.535236
0,0,0,0,966.000000,869.250000,0.000000,0.000000,0.000000,159.050125,98.462418,57.134403
0,0,0,0,966.000000,868.599976,0.000000,0.000000,0.000000,159.865799,99.123947,57.690773
0,0,0,0,966.000000,868.000000,0.000000,0.000000,0.000000,160.618668,99.734543,58.204342
0,0,0,0,966.000000,867.450012,0.000000,0.000000,0.000000,161.308807,100.294266,58.675056
0,0,0,0,966.000000,866.950012,0.000000,0.000000,0.000000,161.936234,100.803116,59.103031
0,0,0,0,966.000000,866.500000,0.000000,0.000000,0.000000,162.500885,101.261093,59.488209
0,0,0,0,966.000000,866.099976,0.000000,0.000000,0.000000,163.002884,101.668198,59.830650
0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,163.442032,102.024368,60.130173
0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,163.818451,102.329659,60.386955
0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,164.132172,102.584091,60.600945
0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,164.383148,102.787643,60.772133
0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,164.571411,102.940323,60.900589
0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,164.696854,103.042061,60.986122
0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,164.759598,103.092934,61.028919
0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,165.010574,103.296494,61.200108
0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,165.449722,103.652657,61.499691
0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,166.077164,104.161507,61.927666
0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,166.892822,104.823036,62.484035
0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,167.896667,105.637184,63.168797
0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,169.088791,106.604012,63.981949
0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,170.469055,107.723457,64.923492
0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,171.786621,108.792030,65.822182
0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,173.041443,109.809731,66.678131
0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,174.233566,110.776558,67.491287
0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,175.362946,111.692513,68.261703
0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,176.429535,112.557526,68.989197
0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,177.433380,113.371674,69.673958
0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,178.374496,114.134949,70.315926
0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,179.252899,114.847351,70.915085
0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,180.068573,115.508881,71.471458
0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,180.821442,116.119476,71.985023
0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,181.511566,116.679199,72.455803
0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,182.138992,117.188049,72.883774
0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,182.703690,117.646027,73.268951
0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,183.205643,118.053131,73.611336
0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,183.644806,118.409302,73.910912
0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,184.021255,118.714600,74.167702
0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,184.334961,118.969025,74.381691
1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,184.585938,119.172577,74.552879
1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,184.585938,119.172577,74.552879
1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,184.397675,119.019897,74.424423
1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,184.021255,118.714600,74.167702
1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,183.456558,118.256622,73.782463
1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,182.703690,117.646027,73.268951
1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,181.762573,116.882751,72.626991
1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,180.633194,115.966797,71.856636
1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,179.315628,114.898224,70.957886
1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,177.809799,113.676971,69.930740
1,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,176.115814,112.303101,68.775215
0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,174.233566,110.776558,67.491287
0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,172.414047,109.300880,66.250160
0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,170.657242,107.876076,65.051826
0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,168.963257,106.502205,63.896355
0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,167.331985,105.179207,62.783615
0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,165.763443,103.907082,61.713680
0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,164.257645,102.685829,60.686539
0,0,0,0,966.000000,866.250061,0.000000,0.000000,0.000000,162.814545,101.515450,59.702194
0,0,0,0,966.000000,867.350037,0.000000,0.000000,0.000000,161.434250,100.396011,58.760651
0,0,0,0,966.000000,868.400024,0.000000,0.000000,0.000000,160.116684,99.327438,57.861900
0,0,0,0,966.000000,869.400024,0.000000,0.000000,0.000000,158.861862,98.309738,57.005951
0,0,0,0,966.000000,870.350037,0.000000,0.000000,0.000000,157.669739,97.342911,56.192799
0,0,0,0,966.000000,871.250061,0.000000,0.000000,0.000000,156.540359,96.426956,55.422440
0,0,0,0,966.000000,872.100037,0.000000,0.000000,0.000000,155.473801,95.561935,54.694885
0,0,0,0,966.000000,872.900024,0.000000,0.000000,0.000000,154.469955,94.747787,54.010185
0,0,0,0,966.000000,873.650024,0.000000,0.000000,0.000000,153.528809,93.984512,53.368221
0,0,0,0,966.000000,874.350037,0.000000,0.000000,0.000000,152.650406,93.272110,52.769054
0,0,0,0,966.000000,875.000061,0.000000,0.000000,0.000000,151.834732,92.610580,52.212627
0,0,0,0,966.000000,875.600037,0.000000,0.000000,0.000000,151.081863,91.999992,51.699116
0,0,0,0,966.000000,876.150024,0.000000,0.000000,0.000000,150.391739,91.440269,51.228344
0,0,0,0,966.000000,876.650024,0.000000,0.000000,0.000000,149.764313,90.931419,50.800369
0,0,0,0,966.000000,877.100037,0.000000,0.000000,0.000000,149.199615,90.473442,50.415192
0,0,0,0,966.000000,877.500061,0.000000,0.000000,0.000000,148.697662,90.066338,50.072811
0,0,0,0,966.000000,877.850037,0.000000,0.000000,0.000000,148.258499,89.710167,49.773228
0,0,0,0,966.000000,878.150024,0.000000,0.000000,0.000000,147.882050,89.404869,49.516441
0,0,0,0,966.000000,878.400024,0.000000,0.000000,0.000000,147.568375,89.150444,49.302456
0,0,0,0,966.000000,878.600037,0.000000,0.000000,0.000000,147.317398,88.946892,49.131264
0,0,0,0,966.000000,878.750061,0.000000,0.000000,0.000000,147.129120,88.794212,49.002872
0,0,0,0,966.000000,878.850037,0.000000,0.000000,0.000000,147.003677,88.692467,48.917278
0,0,0,0,966.000000,878.900024,0.000000,0.000000,0.000000,146.940948,88.641594,48.874481
0,0,0,0,966.000000,878.900024,0.000000,0.000000,0.000000,146.940948,88.641594,48.874481
0,0,0,0,966.000000,878.900024,0.000000,0.000000,0.000000,146.940948,88.641594,48.874481
0,0,0,0,966.000000,878.900024,0.000000,0.000000,0.000000,146.940948,88.641594,48.874481
0,0,0,0,966.000000,878.900024,0.000000,0.000000,0.000000,146.940948,88.641594,48.874481
0,0,0,0,966.000000,878.900024,0.000000,0.000000,0.000000,146.940948,88.641594,48.874481
0,0,0,0,966.000000,878.900024,0.000000,0.000000,0.000000,146.940948,88.641594,48.874481
0,0,0,0,966.000000,878.900024,0.000000,0.000000,0.000000,146.940948,88.641594,48.874481
0,0,0,0,966.000000,878.900024,0.000000,0.000000,0.000000,146.940948,88.641594,48.874481
0,0,0,0,966.000000,878.900024,0.000000,0.000000,0.000000,146.940948,88.641594,48.874481
0,0,0,0,966.000000,878.900024,0.000000,0.000000,0.000000,146.940948,88.641594,48.874481
0,0,0,0,966.000000,878.900024,0.000000,0.000000,0.000000,146.940948,88.641594,48.874481
0,0,0,0,966.000000,878.900024,0.000000,0.000000,0.000000,146.940948,88.641594,48.874481
0,0,0,0,966.000000,878.900024,0.000000,0.000000,0.000000,146.940948,88.641594,48.874481
0,0,0,0,966.000000,878.900024,0.000000,0.000000,0.000000,146.940948,88.641594,48.874481
0,0,0,0,966.000000,878.900024,0.000000,0.000000,0.000000,146.940948,88.641594,48.874481
0,0,0,0,966.000000,878.900024,0.000000,0.000000,0.000000,146.940948,88.641594,48.874481
0,0,0,0,966.000000,878.900024,0.000000,0.000000,0.000000,146.940948,88.641594,48.874481
0,0,0,0,966.000000,878.900024,0.000000,0.000000,0.000000,146.940948,88.641594,48.874481
0,0,0,0,966.000000,878.900024,0.000000,0.000000,0.000000,146.940948,88.641594,48.874481
0,0,0,0,966.000000,878.900024,0.000000,0.000000,0.000000,146.940948,88.641594,48.874481
0,0,0,0,966.000000,878.900024,0.000000,0.000000,0.000000,146.940948,88.641594,48.874481
0,0,0,0,966.000000,878.900024,0.000000,0.000000,0.000000,146.940948,88.641594,48.874481
0,0,0,0,966.000000,878.900024,0.000000,0.000000,0.000000,146.940948,88.641594,48.874481
0,0,0,0,966.000000,878.900024,0.000000,0.000000,0.000000,146.940948,88.641594,48.874481
0,0,0,0,966.000000,878.900024,0.000000,0.000000,0.000000,146.940948,88.641594,48.874481
0,0,0,0,966.000000,878.900024,0.000000,0.000000,0.000000,146.940948,88.641594,48.874481
0,0,0,0,966.000000,878.900024,0.000000,0.000000,0.000000,146.940948,88.641594,48.874481
0,0,0,0,966.000000,878.900024,0.000000,0.000000,0.000000,146.940948,88.641594,48.874481
0,0,0,0,966.000000,878.900024,0.000000,0.000000,0.000000,146.940948,88.641594,48.874481
0,0,0,0,966.000000,878.900024,0.000000,0.000000,0.000000,146.940948,88.641594,48.874481
0,0,0,0,966.000000,878.900024,0.000000,0.000000,0.000000,146.940948,88.641594,48.874481
0,0,0,0,966.000000,878.900024,0.000000,0.000000,0.000000,146.940948,88.641594,48.874481
0,0,0,0,966.000000,878.900024,0.000000,0.000000,0.000000,146.940948,88.641594,48.874481
0,0,0,0,966.000000,878.900024,0.000000,0.000000,0.000000,146.940948,88.641594,48.874481
0,0,0,0,966.000000,878.900024,0.000000,0.000000,0.000000,146.940948,88.641594,48.874481
0,0,0,0,966.000000,878.900024,0.000000,0.000000,0.000000,146.940948,88.641594,48.874481
0,0,0,0,966.000000,878.900024,0.000000,0.000000,0.000000,146.940948,88.641594,48.874481
0,0,0,0,966.000000,878.900024,0.000000,0.000000,0.000000,146.940948,88.641594,48.874481
0,0,0,0,966.000000,878.900024,0.000000,0.000000,0.000000,146.940948,88.641594,48.874481
0,0,0,0,966.000000,878.900024,0.000000,0.000000,0.000000,146.940948,88.641594,48.874481
0,0,0,0,966.000000,878.900024,0.000000,0.000000,0.000000,146.940948,88.641594,48.874481
1,0,0,0,966.000000,878.900024,0.000000,0.000000,0.000000,146.940948,88.641594,48.874481
1,0,0,0,966.000000,879.050049,0.000000,0.000000,0.000000,146.752701,88.488914,48.746086
1,0,0,0,966.000000,879.350037,0.000000,0.000000,0.000000,146.376251,88.183617,48.489300
1,0,0,0,966.000000,879.800049,0.000000,0.000000,0.000000,145.811554,87.725639,48.104122
1,0,0,0,966.000000,880.400024,0.000000,0.000000,0.000000,145.058685,87.115044,47.590553
1,0,0,0,966.000000,881.150024,0.000000,0.000000,0.000000,144.117569,86.351768,46.948593
1,0,0,0,966.000000,882.050049,0.000000,0.000000,0.000000,142.988190,85.435814,46.178234
0,0,0,0,966.000000,883.100037,0.000000,0.000000,0.000000,141.670639,84.367241,45.279488
0,0,0,0,966.000000,884.100037,0.000000,0.000000,0.000000,140.415802,83.349541,44.423534
0,0,0,0,966.000000,885.050049,0.000000,0.000000,0.000000,139.223694,82.382721,43.610382
0,0,0,0,966.000000,885.950073,0.000000,0.000000,0.000000,138.094299,81.466759,42.840027
0,0,0,0,966.000000,886.800049,0.000000,0.000000,0.000000,137.027725,80.601746,42.112469
0,0,0,0,966.000000,887.600037,0.000000,0.000000,0.000000,136.023880,79.787598,41.427769
0,0,0,0,966.000000,888.350037,0.000000,0.000000,0.000000,135.082764,79.024323,40.785805
0,0,0,0,966.000000,889.050049,0.000000,0.000000,0.000000,134.204361,78.311920,40.186642
0,0,0,0,966.000000,889.700073,0.000000,0.000000,0.000000,133.388687,77.650391,39.630211
0,0,0,0,966.000000,890.300049,0.000000,0.000000,0.000000,132.635818,77.039795,39.116703
0,0,0,0,966.000000,890.850037,0.000000,0.000000,0.000000,131.945679,76.480072,38.645931
0,0,0,0,966.000000,891.350037,0.000000,0.000000,0.000000,131.318253,75.971222,38.217953
